               epoch,      train/box_loss,      train/cls_loss,      train/dfl_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/cls_loss,        val/dfl_loss,               x/lr0,               x/lr1,               x/lr2
                 351,              1.9314,              1.0389,               1.421,             0.81384,              0.8276,             0.89184,             0.47283,                   0,                   0,                   0,             0.00307,             0.00307,             0.00307
                 352,              1.9353,              1.0405,              1.4118,             0.81154,             0.82881,             0.89174,             0.47318,                   0,                   0,                   0,           0.0030502,           0.0030502,           0.0030502
                 353,              1.9286,              1.0474,              1.4194,             0.81178,             0.82864,             0.89186,             0.47329,                   0,                   0,                   0,           0.0030304,           0.0030304,           0.0030304
                 354,              1.9214,              1.0357,              1.4203,             0.80997,              0.8302,             0.89135,             0.47327,                   0,                   0,                   0,           0.0030106,           0.0030106,           0.0030106
                 355,              1.9338,              1.0433,              1.4277,             0.80966,              0.8296,             0.89118,             0.47294,                   0,                   0,                   0,           0.0029908,           0.0029908,           0.0029908
                 356,               1.923,              1.0345,              1.4262,             0.80957,              0.8295,               0.891,             0.47273,                   0,                   0,                   0,            0.002971,            0.002971,            0.002971
                 357,              1.9387,              1.0362,              1.4277,             0.81019,             0.82916,             0.89142,             0.47283,                   0,                   0,                   0,           0.0029512,           0.0029512,           0.0029512
                 358,              1.9205,              1.0387,              1.4177,             0.81026,             0.82916,             0.89149,             0.47273,                   0,                   0,                   0,           0.0029314,           0.0029314,           0.0029314
                 359,              1.9134,              1.0155,              1.4181,             0.81081,             0.82916,             0.89165,             0.47319,                   0,                   0,                   0,           0.0029116,           0.0029116,           0.0029116
                 360,              1.9271,              1.0435,              1.4248,             0.80507,             0.83541,             0.89177,             0.47333,                   0,                   0,                   0,           0.0028918,           0.0028918,           0.0028918
                 361,              1.9301,              1.0423,              1.4223,             0.80596,             0.83516,             0.89172,             0.47323,                   0,                   0,                   0,            0.002872,            0.002872,            0.002872
                 362,              1.9095,              1.0279,              1.4111,             0.80619,             0.83434,             0.89162,             0.47318,                   0,                   0,                   0,           0.0028522,           0.0028522,           0.0028522
                 363,              1.9338,               1.033,              1.4344,             0.80796,             0.83123,             0.89175,             0.47339,                   0,                   0,                   0,           0.0028324,           0.0028324,           0.0028324
                 364,              1.9235,              1.0276,              1.4227,             0.80713,             0.83204,             0.89177,             0.47321,                   0,                   0,                   0,           0.0028126,           0.0028126,           0.0028126
                 365,              1.9083,              1.0383,              1.4142,             0.80768,             0.83282,             0.89182,             0.47284,                   0,                   0,                   0,           0.0027928,           0.0027928,           0.0027928
                 366,              1.9276,              1.0417,              1.4199,             0.80858,             0.83089,             0.89176,             0.47253,                   0,                   0,                   0,            0.002773,            0.002773,            0.002773
                 367,              1.9197,              1.0325,              1.4147,             0.80869,             0.83106,             0.89195,             0.47307,                   0,                   0,                   0,           0.0027532,           0.0027532,           0.0027532
                 368,                1.91,              1.0265,              1.4132,             0.80766,              0.8314,             0.89182,             0.47275,                   0,                   0,                   0,           0.0027334,           0.0027334,           0.0027334
                 369,              1.9053,              1.0257,              1.4152,             0.80754,             0.83135,             0.89145,             0.47208,                   0,                   0,                   0,           0.0027136,           0.0027136,           0.0027136
                 370,              1.9174,              1.0288,              1.4125,             0.80707,             0.83227,             0.89148,             0.47188,                   0,                   0,                   0,           0.0026938,           0.0026938,           0.0026938
                 371,              1.9178,              1.0272,              1.4259,             0.80744,              0.8321,              0.8914,             0.47193,                   0,                   0,                   0,            0.002674,            0.002674,            0.002674
                 372,              1.9077,              1.0063,              1.4147,             0.80837,             0.83142,              0.8914,             0.47282,                   0,                   0,                   0,           0.0026542,           0.0026542,           0.0026542
                 373,              1.9029,              1.0146,              1.4016,             0.80793,             0.83106,             0.89106,             0.47275,                   0,                   0,                   0,           0.0026344,           0.0026344,           0.0026344
                 374,              1.8901,              1.0129,              1.4023,             0.80886,             0.83089,               0.891,             0.47242,                   0,                   0,                   0,           0.0026146,           0.0026146,           0.0026146
                 375,              1.8886,              1.0105,              1.4071,              0.8078,             0.83126,             0.89101,             0.47248,                   0,                   0,                   0,           0.0025948,           0.0025948,           0.0025948
                 376,              1.9028,              1.0255,              1.4135,             0.80878,             0.83144,             0.89118,             0.47228,                   0,                   0,                   0,            0.002575,            0.002575,            0.002575
                 377,                 1.9,               1.016,              1.4164,             0.80913,             0.83089,             0.89105,             0.47209,                   0,                   0,                   0,           0.0025552,           0.0025552,           0.0025552
                 378,              1.8875,               1.003,              1.4156,             0.80836,             0.83136,             0.89114,             0.47253,                   0,                   0,                   0,           0.0025354,           0.0025354,           0.0025354
                 379,              1.9098,              1.0343,              1.4138,             0.80748,             0.83321,             0.89172,             0.47275,                   0,                   0,                   0,           0.0025156,           0.0025156,           0.0025156
                 380,              1.8864,              1.0102,               1.403,             0.80683,             0.83479,             0.89162,             0.47294,                   0,                   0,                   0,           0.0024958,           0.0024958,           0.0024958
                 381,              1.8878,             0.99683,              1.3962,             0.80703,             0.83513,             0.89159,             0.47233,                   0,                   0,                   0,            0.002476,            0.002476,            0.002476
                 382,              1.8822,             0.99571,              1.4045,             0.80685,             0.83419,             0.89148,             0.47227,                   0,                   0,                   0,           0.0024562,           0.0024562,           0.0024562
                 383,              1.8935,             0.99905,              1.4099,             0.80758,             0.83382,             0.89128,             0.47218,                   0,                   0,                   0,           0.0024364,           0.0024364,           0.0024364
                 384,              1.8847,              1.0049,              1.4081,              0.8077,             0.83218,             0.89096,             0.47197,                   0,                   0,                   0,           0.0024166,           0.0024166,           0.0024166
                 385,              1.8841,              1.0037,              1.4074,             0.81258,             0.82847,             0.89142,             0.47224,                   0,                   0,                   0,           0.0023968,           0.0023968,           0.0023968
                 386,              1.8813,             0.98878,              1.4029,             0.81282,              0.8283,             0.89141,             0.47238,                   0,                   0,                   0,            0.002377,            0.002377,            0.002377
                 387,              1.8717,             0.99485,              1.4053,             0.81138,             0.82985,             0.89079,             0.47237,                   0,                   0,                   0,           0.0023572,           0.0023572,           0.0023572
                 388,              1.8993,              1.0112,              1.4071,             0.81043,             0.83008,             0.89096,              0.4724,                   0,                   0,                   0,           0.0023374,           0.0023374,           0.0023374
                 389,              1.8852,              1.0022,              1.4067,             0.81182,             0.82968,             0.89133,             0.47253,                   0,                   0,                   0,           0.0023176,           0.0023176,           0.0023176
                 390,              1.8659,             0.98711,              1.3987,             0.80976,             0.83306,             0.89135,             0.47211,                   0,                   0,                   0,           0.0022978,           0.0022978,           0.0022978
                 391,              1.8706,             0.99117,              1.3993,             0.80794,             0.83417,             0.89176,             0.47207,                   0,                   0,                   0,            0.002278,            0.002278,            0.002278
                 392,               1.874,             0.99525,              1.4046,             0.80807,             0.83417,             0.89193,             0.47225,                   0,                   0,                   0,           0.0022582,           0.0022582,           0.0022582
                 393,              1.8587,             0.97845,              1.3957,             0.80805,             0.83484,             0.89183,             0.47192,                   0,                   0,                   0,           0.0022384,           0.0022384,           0.0022384
                 394,              1.8703,             0.99111,              1.3908,             0.80872,             0.83469,             0.89187,             0.47245,                   0,                   0,                   0,           0.0022186,           0.0022186,           0.0022186
                 395,              1.8541,              0.9779,              1.3995,             0.80913,             0.83469,             0.89184,             0.47299,                   0,                   0,                   0,           0.0021988,           0.0021988,           0.0021988
                 396,              1.8659,             0.99034,              1.4019,             0.80934,             0.83518,             0.89193,             0.47291,                   0,                   0,                   0,            0.002179,            0.002179,            0.002179
                 397,              1.8569,                0.99,              1.3918,              0.8091,             0.83537,             0.89193,             0.47241,                   0,                   0,                   0,           0.0021592,           0.0021592,           0.0021592
                 398,              1.8496,              0.9799,              1.3855,             0.80848,             0.83538,             0.89167,             0.47122,                   0,                   0,                   0,           0.0021394,           0.0021394,           0.0021394
                 399,              1.8485,             0.97613,              1.3966,             0.80823,              0.8352,             0.89178,             0.47173,                   0,                   0,                   0,           0.0021196,           0.0021196,           0.0021196
                 400,              1.8529,             0.97869,              1.3892,             0.80774,              0.8352,             0.89182,             0.47171,                   0,                   0,                   0,           0.0020998,           0.0020998,           0.0020998
                 401,              1.8429,             0.96761,              1.3935,             0.80764,             0.83696,             0.89158,             0.47179,                   0,                   0,                   0,             0.00208,             0.00208,             0.00208
                 402,              1.8606,             0.98543,              1.3989,             0.80725,             0.83641,             0.89184,             0.47179,                   0,                   0,                   0,           0.0020602,           0.0020602,           0.0020602
                 403,              1.8412,             0.97931,              1.3913,             0.80746,             0.83672,             0.89179,             0.47244,                   0,                   0,                   0,           0.0020404,           0.0020404,           0.0020404
                 404,              1.8429,             0.98028,              1.3946,              0.8079,             0.83555,             0.89163,             0.47195,                   0,                   0,                   0,           0.0020206,           0.0020206,           0.0020206
                 405,              1.8333,             0.96878,              1.3783,               0.808,             0.83538,             0.89158,             0.47205,                   0,                   0,                   0,           0.0020008,           0.0020008,           0.0020008
                 406,              1.8329,             0.96481,              1.3849,             0.80687,             0.83646,              0.8913,             0.47188,                   0,                   0,                   0,            0.001981,            0.001981,            0.001981
                 407,              1.8439,             0.97094,              1.3935,             0.80736,              0.8359,             0.89123,              0.4718,                   0,                   0,                   0,           0.0019612,           0.0019612,           0.0019612
                 408,              1.8333,             0.96064,               1.382,             0.80834,             0.83503,             0.89098,             0.47222,                   0,                   0,                   0,           0.0019414,           0.0019414,           0.0019414
                 409,              1.8231,             0.94928,              1.3852,              0.8086,             0.83451,             0.89122,             0.47169,                   0,                   0,                   0,           0.0019216,           0.0019216,           0.0019216
                 410,              1.8251,             0.96233,              1.3806,             0.81293,             0.83024,             0.89106,             0.47139,                   0,                   0,                   0,           0.0019018,           0.0019018,           0.0019018
                 411,              1.8361,             0.97041,              1.3915,             0.81345,             0.83006,             0.89097,             0.47136,                   0,                   0,                   0,            0.001882,            0.001882,            0.001882
                 412,              1.8156,             0.95591,               1.379,             0.81305,             0.83002,             0.89102,             0.47178,                   0,                   0,                   0,           0.0018622,           0.0018622,           0.0018622
                 413,              1.8201,             0.94426,              1.3828,             0.81326,             0.82968,             0.89099,             0.47163,                   0,                   0,                   0,           0.0018424,           0.0018424,           0.0018424
                 414,              1.8205,             0.95277,              1.3854,             0.81321,             0.82968,             0.89089,             0.47147,                   0,                   0,                   0,           0.0018226,           0.0018226,           0.0018226
                 415,              1.8074,             0.93914,              1.3813,             0.81592,             0.82812,              0.8909,              0.4718,                   0,                   0,                   0,           0.0018028,           0.0018028,           0.0018028
                 416,              1.8226,             0.94692,              1.3803,             0.81539,             0.82847,             0.89086,             0.47173,                   0,                   0,                   0,            0.001783,            0.001783,            0.001783
                 417,              1.8038,              0.9345,              1.3739,             0.81331,             0.83006,             0.89086,             0.47167,                   0,                   0,                   0,           0.0017632,           0.0017632,           0.0017632
                 418,              1.8118,             0.94363,              1.3756,             0.81948,             0.82654,             0.89076,             0.47182,                   0,                   0,                   0,           0.0017434,           0.0017434,           0.0017434
                 419,              1.8057,              0.9393,              1.3772,             0.81358,                0.83,             0.89052,             0.47145,                   0,                   0,                   0,           0.0017236,           0.0017236,           0.0017236
                 420,              1.8109,             0.94851,               1.378,             0.81508,             0.82864,             0.89049,              0.4713,                   0,                   0,                   0,           0.0017038,           0.0017038,           0.0017038
                 421,              1.8145,             0.94438,              1.3871,             0.81426,              0.8292,             0.89055,             0.47135,                   0,                   0,                   0,            0.001684,            0.001684,            0.001684
                 422,              1.8067,             0.93749,              1.3809,             0.81498,             0.82881,             0.89035,             0.47144,                   0,                   0,                   0,           0.0016642,           0.0016642,           0.0016642
                 423,              1.7972,               0.935,              1.3758,             0.82209,             0.82311,              0.8905,             0.47142,                   0,                   0,                   0,           0.0016444,           0.0016444,           0.0016444
                 424,              1.7886,             0.93093,              1.3733,             0.82292,             0.82203,             0.89029,             0.47156,                   0,                   0,                   0,           0.0016246,           0.0016246,           0.0016246
                 425,              1.7836,             0.92714,              1.3651,             0.82279,             0.82211,             0.88996,             0.47141,                   0,                   0,                   0,           0.0016048,           0.0016048,           0.0016048
                 426,              1.8031,              0.9297,              1.3831,             0.82349,             0.82208,              0.8898,             0.47121,                   0,                   0,                   0,            0.001585,            0.001585,            0.001585
                 427,              1.8007,             0.94166,              1.3802,             0.82505,             0.81955,             0.88983,             0.47147,                   0,                   0,                   0,           0.0015652,           0.0015652,           0.0015652
                 428,              1.7943,             0.93447,              1.3712,              0.8222,             0.82196,             0.88972,             0.47099,                   0,                   0,                   0,           0.0015454,           0.0015454,           0.0015454
                 429,               1.785,             0.93922,              1.3688,             0.82343,              0.8219,             0.88974,             0.47074,                   0,                   0,                   0,           0.0015256,           0.0015256,           0.0015256
                 430,              1.7922,             0.92862,              1.3654,             0.82413,             0.82104,             0.88956,             0.47052,                   0,                   0,                   0,           0.0015058,           0.0015058,           0.0015058
                 431,              1.7817,             0.93046,              1.3704,             0.82215,             0.82251,             0.88932,             0.47044,                   0,                   0,                   0,            0.001486,            0.001486,            0.001486
                 432,              1.7757,             0.92794,              1.3691,             0.82284,             0.82277,             0.89004,             0.47045,                   0,                   0,                   0,           0.0014662,           0.0014662,           0.0014662
                 433,              1.7804,             0.92478,              1.3677,             0.82238,             0.82311,             0.88973,             0.47046,                   0,                   0,                   0,           0.0014464,           0.0014464,           0.0014464
                 434,              1.7707,             0.91182,              1.3666,             0.82192,             0.82361,              0.8897,             0.47059,                   0,                   0,                   0,           0.0014266,           0.0014266,           0.0014266
                 435,              1.7773,             0.93312,              1.3729,             0.82149,              0.8238,             0.88968,             0.47066,                   0,                   0,                   0,           0.0014068,           0.0014068,           0.0014068
                 436,              1.7848,             0.92573,              1.3721,             0.82033,             0.82467,              0.8897,             0.47052,                   0,                   0,                   0,            0.001387,            0.001387,            0.001387
                 437,              1.7613,             0.91055,              1.3615,             0.82302,              0.8219,             0.88966,             0.47041,                   0,                   0,                   0,           0.0013672,           0.0013672,           0.0013672
                 438,              1.7649,             0.90547,              1.3556,             0.82228,             0.82311,             0.88959,              0.4706,                   0,                   0,                   0,           0.0013474,           0.0013474,           0.0013474
                 439,               1.765,             0.91189,              1.3647,             0.82238,             0.82298,             0.88968,              0.4704,                   0,                   0,                   0,           0.0013276,           0.0013276,           0.0013276
                 440,              1.7563,             0.91017,              1.3575,             0.82377,             0.82116,             0.88971,             0.47026,                   0,                   0,                   0,           0.0013078,           0.0013078,           0.0013078
                 441,              1.7566,             0.91333,              1.3639,             0.82402,             0.82173,             0.89008,             0.47028,                   0,                   0,                   0,            0.001288,            0.001288,            0.001288
                 442,              1.7547,              0.9059,              1.3516,             0.82356,             0.82208,              0.8898,             0.47004,                   0,                   0,                   0,           0.0012682,           0.0012682,           0.0012682
                 443,              1.7423,             0.88659,              1.3562,             0.82103,              0.8238,             0.88949,             0.47058,                   0,                   0,                   0,           0.0012484,           0.0012484,           0.0012484
                 444,               1.744,             0.90053,              1.3542,             0.82077,             0.82505,             0.88961,             0.47039,                   0,                   0,                   0,           0.0012286,           0.0012286,           0.0012286
